name,red,green,blue,alpha,id
chocolate_bar,165,104,135,255,2135829870
lobster,181,145,232,255,2136426702
pea_pod,68,80,225,255,2137232840
chocolate_milk,112,117,130,255,2137594774
box_of_almond_milk,203,93,157,255,2137666394
legal_document,155,83,174,255,2139637860
pesticide_atomizer,150,180,185,255,2139699841
cooked__cranberry_juice,122,187,71,255,2140819177
saucepot,99,205,165,255,2142051718
comic_book,96,86,145,255,2145601717
bottle_of_glue,97,233,174,255,2146488814
trash_can,78,214,147,255,2146784320
half_gingerbread,159,171,50,255,2147095112
waffle_maker,115,66,54,255,2147452789
